,CRD,CRD,CLIRAD `coolr_bands`,CLIRAD `coolr_bands`
,layer,coolrg,layer,coolrg
pressure,,,,
0.0003122,1,0.90937849,1,0.63196607
0.00075015,2,0.89387084,2,0.63815164
0.00105225,3,0.91022849,3,0.65932378
0.001476,4,0.92274871,4,0.68096081
0.0020704,5,0.92822754,5,0.70052532
0.00290415,6,0.92454331,6,0.71736303
0.0040737,7,0.90929184,7,0.7295879
0.00571425,8,0.88034171,8,0.73568617
0.00801545,9,0.83539398,9,0.73245328
0.01124335,10,0.77264349,10,0.71694726
0.01577115,11,0.69101722,11,0.68420228
0.02212235,12,0.59034594,12,0.62839561
0.03103125,13,0.47082392,13,0.54364951
0.04352785,14,0.33124444,14,0.42449165
0.061057,15,0.22529097,15,0.31768753
0.0856453,16,0.24167408,16,0.30304513
0.1201355,17,0.33204309,17,0.34264588
0.1685155,18,0.40172599,18,0.3583909
0.2363785,19,0.47061027,19,0.38738599
0.3315485,20,0.56378324,20,0.47562388
0.4651,21,0.70055544,21,0.63448211
0.6524,22,0.91801264,22,0.87431064
0.9151,23,1.1584621000000002,23,1.1059938
1.28365,24,1.1224034,24,1.0670173
1.8006,25,0.87794573,25,0.84775701
2.5257,26,0.67904732,26,0.6778752
3.5428,27,0.53050718,27,0.55542706
4.96955,28,0.41557786,28,0.44540645
6.97085,29,0.3294242,29,0.35235548
9.7781,30,0.26287079,30,0.2739273
13.71585,31,0.20440255,31,0.2050729
19.23935,32,0.15225566,32,0.14353783
26.98725,33,0.11732101,33,0.11049256
37.8553,34,0.096878302,34,0.10044225
53.10005,35,0.075997306,35,0.085923955
73.8875,36,0.053439777,36,0.062564309
97.6625,37,0.039554355,37,0.045002482
121.4375,38,0.032254133,38,0.034923847
145.2125,39,0.018849226,39,0.019361576999999998
168.9875,40,0.004194457,40,0.0031088809000000004
192.7625,41,0.0083940677,41,0.0068526604
216.5375,42,0.034670283999999996,42,0.032724326
240.3125,43,0.06404554700000001,43,0.060552655999999996
264.0875,44,0.093927477,44,0.087916205
287.8625,45,0.12291286,45,0.11400745
311.6375,46,0.14115415,46,0.13211087
335.4125,47,0.15659132,47,0.14850454
359.1875,48,0.1726935,48,0.16353037
382.9625,49,0.18902755,49,0.17725302
406.7375,50,0.20522493,50,0.19150618
430.5125,51,0.22086794,51,0.20726413
454.2875,52,0.23314414,52,0.22093759
478.0625,53,0.24365289,53,0.23236736
501.8375,54,0.25357343,54,0.24154814
525.6125,55,0.26286085,55,0.24943008
549.3875,56,0.27147494,56,0.25666663
573.1625,57,0.27954146,57,0.26422527
596.9375,58,0.29509166,58,0.27960892
620.7125,59,0.30765506,59,0.29360767
644.4875,60,0.31515401,60,0.30398606
668.2625,61,0.31790905,61,0.31010145
692.0375,62,0.31609764,62,0.31135079
715.8125,63,0.31042289,63,0.30937402
739.5875,64,0.30164182,64,0.30511945
763.3625,65,0.29057872,65,0.29931034
787.1375,66,0.27819834,66,0.29263604
810.9125,67,0.26474316,67,0.28421571
834.6875,68,0.24887522,68,0.27140077
858.4625,69,0.22869719,69,0.25235835
882.2375,70,0.20463388,70,0.22711981
906.0125,71,0.17993865,71,0.20006416
929.7875,72,0.15788075,72,0.17536287
953.5625,73,0.14051274,73,0.15540037
977.3375,74,0.13080203,74,0.14434426
1001.1125,75,0.15516915,75,0.16585864
